19.08.2024 20:51:28 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:51:30 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:51:31 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:51:32 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:51:34 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:51:35 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:40 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:41 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:44 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:46 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:47 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:49 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:50 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:51 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:53 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:54 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:55 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:57 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:58 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:53:59 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:00 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:02 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:17 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:18 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:20 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:21 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:22 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:23 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:25 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:26 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:27 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:29 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:30 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:31 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:33 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:54:48 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:58:31 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:58:33 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:58:34 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 20:59:36 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:00:17 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:00:18 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:00:20 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:00:21 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:00:22 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:00:23 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:00:25 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
